N5325BAINITE,N5440MARTENSITE
1.8571428571428572,1.630769126857542
2.4473685627199293,1.499999806138132
1.8048781385040673,2.6774193174299135
1.7777778110789955,2.5000002528811165
2.2499999578531473,3.799999776496107
2.33333335427627,2.6833335226150776
1.7777778110789955,3.4374999316603456
1.7391301617809267,2.715596311312741
2.228571328873557,1.272727205849627
2.6666666666666665,2.5750001435469887
2.795918509520785,1.4531251511098346
1.7272727272727273,1.6557378795219022
1.3888887572542843,3.0892855235823258
3.6250002318076904,2.5714285714285716
1.0909090686165424,4.2
1.9565215012923296,3.9166667481197313
2.222222248549143,1.6621622787978483
1.4285714285714286,1.066666710805534
1.2307691828864176,3.263157869363595
2.4179102961715624,5.956521844617436
2.9866664507179608,1.7692307373088971
1.4285714285714286,2.2962961622717244
1.774509698625293,1.4615383657728354
2.0000001348699246,1.546511596719435
1.7777778110789955,3.550239141086912
1.0,3.8240003818831365
1.2500000561958005,2.526315990316742
1.2916666740711136,2.8175677135103436
1.1666666292027996,1.2352942393976971
5.2857140245942045,1.125
1.2307691828864176,3.5944695731354965
1.8999998853605642,3.1250003161013957
2.565891507798389,3.073170727133392
2.124999911999161,3.2549020154075614
2.5000002528811165,2.5789473255585946
2.5789473255585946,2.750000210734264
1.272727205849627,1.1818181818181819
1.0495050575294989,1.8550722842413778
1.75,4.0
1.0,2.8249998748813456
1.9999998563912809,2.2916665802770413
2.2692308429860466,2.3526969384982395
1.711111093017793,2.2647059400778122
2.7352941251742746,1.454545343082712
1.2592592550709913,1.3000000539479661
1.902912615209599,3.2278484129204363
1.1818182598421016,1.1666666292027996
2.0,2.9236112668687637
1.7058824623121975,2.0909089460075254
1.8846155353198006,2.8
3.1854835557005017,2.4799998074837837
1.0,2.571428461330673
2.041666654959209,2.2857142857142856
2.3888889426016147,3.0999994975103258
3.3617019923299973,4.363635818307562
2.17391310197863,1.7241380455155981
2.1666666666666665,1.9
1.9090908087744407,2.118644172618889
1.6935484220721246,3.8141263063998267
2.750000210734264,2.6223774558038953
2.380952072202915,2.7285712309599433
2.125,1.0714286540019953
3.9054729693396206,1.1428571153326683
2.1111110944605023,2.095238130174784
2.2962962068784964,3.8333332759362775
1.888889055394977,1.1197183374275879
1.6097561349872704,1.7454544972562154
1.6065574756825394,2.634146133181519
2.187500240274028,3.69444459337198
1.454545343082712,1.5999999460520302
3.529411664343007,1.1666666292027996
1.7428571491457472,1.5999999460520302
1.4285714285714286,2.135135090529618
1.3571429635490642,2.983606235933445
3.099999746399745,2.3333333333333335
2.8125002326927677,2.7250001430511475
4.0499998718292245,2.6666668664739723
1.700000060691466,2.049999845395159
2.6046512246841065,3.0624999051695814
1.0,3.9576269190832054
2.444444307140027,3.7777777320096364
1.6315788655672092,2.088235289675006
1.3157893791698412,1.9499999736118971
1.1538461059633456,3.333333380721792
2.3255813560683305,3.8990384798590556
1.3913042938082476,1.1666666292027996
1.0,1.5606061539775307
1.7142857693346636,3.5815220721832355
1.6666667415944008,1.8235295556518238
1.0,3.2586207785559043
2.1666666292028,1.727272548932339
1.2280701848360953,3.1538465462191856
1.7142857142857142,2.405405388570796
