N5325BAINITE,N5440MARTENSITE
1.8571428571428572,1.4567901317814587
1.7837838370650534,2.5428572370363103
1.7777777777777777,2.720929916350059
2.3749999367797208,1.8245612469570318
2.1639344635466538,3.7183098788881446
2.5,3.1111111911572618
2.939393991269632,2.9154926410945476
2.228571328873557,1.7142857142857142
1.7272727272727273,2.194444352657917
1.350000021324808,1.307692347594652
3.6250002318076904,2.7142857142857144
1.0833333146014,4.0
2.1666666271762853,3.388430195764991
1.9565215012923296,1.538461440314755
1.2307691828864176,1.0224720097884143
2.131147557229565,4.037036589739456
1.3090909982610976,3.3380282617661514
2.0689654453612296,5.209302351334187
2.95454529254057,1.3636364339875735
1.000000103746095,2.0952381204572768
1.7843134541497938,3.550239141086912
2.0000001348699246,3.22881376833031
2.0454545987374217,2.4456523316800953
1.0000000963356612,1.656716350712706
1.2500000561958005,3.1038959678638416
1.3636363970751864,1.0
1.7638888251124563,1.125
1.555555622157991,1.563025382003887
1.6744185670028713,3.640552306697307
5.448276295030941,3.066666330610067
1.5999998380000693,1.7249999188029037
2.0000001348699246,3.3043479791540777
2.1549295694205934,2.473684224813802
1.3,2.6622807266392434
2.0,1.160000066059283
2.5789473255585946,1.780487874721916
1.6363637111351217,3.5384617206680797
1.75,1.4285714285714286
1.0,2.4375001541050554
1.8571428571428572,2.3360654658229514
2.3913044130213446,2.964285674812892
1.711111093017793,1.1818182598421016
1.343749976494481,1.2500000561958005
2.5135135262256556,3.1294117722099712
2.0,1.3636363970751864
1.5238094871102243,2.710344843807384
2.0,2.5151520349688217
1.666666808832053,1.454545343082712
1.9111111377520813,3.0
3.063636503394815,1.9307957444687482
1.0833334269930008,2.3749999367797208
1.9795918437562425,2.8181819329566524
2.1666666666666665,2.2857142857142856
3.3617019923299973,4.459459637881528
2.2857141769142517,2.102941099779547
2.1666666666666665,3.6909724595495375
2.0,2.7391305154056877
2.444444677552968,1.2222222222222223
2.1212123698543315,2.0
1.9090908087744407,3.5
1.3636363970751864,2.594594579784226
3.1634616232129322,2.9295770234186658
1.9759036617602703,2.0
2.4035088843387262,4.0
2.283018682276766,1.2142857142857142
2.377049121203625,1.7818181405053275
2.600000192593748,1.1428571153326683
2.1250001475139846,2.1574076459893345
1.4727272293237335,1.0588234360761803
1.5362318037420477,2.5434781449738946
2.5434782686236455,3.3636362879360187
2.1666666666666665,1.0769231647082342
3.529411664343007,2.07894717600726
1.7428571491457472,1.8571428571428572
1.0909090686165424,1.4153846153846155
1.2857142857142858,3.0384613938155667
1.454545343082712,1.6260868808419198
2.5510201151510707,3.1742420293411877
3.2142858125451608,2.983606235933445
1.2857144233366589,3.728222581186625
2.695122250939303,2.777778110789954
1.6999999460520339,2.882352651836159
1.0588234360761803,3.520349084415216
2.6153841737466386,3.591548976445659
1.1538462256703736,2.1851851582160498
2.1176471935148955,3.0434778147397
1.2307691828864176,1.6976745193552103
2.0,4.027777508996408
1.3913042938082476,1.521739217389016
1.3499999452934561,3.3000005338396505
1.7142857693346636,1.8235295556518238
1.6666667415944008,3.517241469717869
1.3636363636363635,1.7920001014943086
1.2222222222222223,2.271186528553902
1.272727205849627,3.0
2.1666666292028,2.2647058690250175
1.1851852168869974,1.9905661971097575
2.3333334993641848,5.373133608981399
2.0483871540622065,3.7556820169534935
2.0909091808002245,2.870229084021475
1.7499999438041995,2.073170804176362
2.5,2.4583332527429906
1.23333336705081,2.1944446245482996
2.3025211375145878,1.6829268240378092
2.0,2.170370093360371
1.3000000539479661,2.799999889967301
1.1666666292027996,1.14583323400564
1.3999998921040677,1.3300971827760284
3.0,1.8750001896608375
2.27777763428512,1.0666665587707345
2.392857082036081,2.9075978142621537
2.249999831412598,4.538461544770653
1.0909090686165424,1.8999997572341525
2.3333334332369864,2.4285714285714284
2.1153843209442647,3.0166665103111425
3.4,1.6521740302246348
2.78260873465242,2.3863637144759737
1.5967740905380965,1.3333332584055992
1.9230770427839559,4.0
2.0000001544674815,1.2500000561958005
2.171232878795976,2.739726083305946
2.500000122117249,1.0705882278447922
1.736842101909988,1.63636374851802
1.0,1.4687500167896566
1.3333332584055992,2.235294268407233
1.6315788773384348,2.5652177332261297
1.5869565961040952,4.0450818668047654
1.687500142077841,2.2586207969583643
3.323529878902692,3.7349398763407136
2.0909090036756917,3.0344827729644845
2.9487182020568476,3.3684210335815976
2.823969854592266,3.921053184975243
1.7500000561958005,3.5384614267349743
1.3999998921040677,3.000000115650001
1.0,2.777778056349109
1.1666666292027996,4.955696546314857
2.1111110944605023,1.0823529587021987
2.766666826226021,2.799999786751966
2.2857142857142856,2.9999998359630373
2.0065788335448134,1.0833334269930008
1.2231404174041833,2.4736841219190846
