N5325BAINITE,N5440MARTENSITE
1.0,1.1666667166184932
2.3170734899583962,2.163265306122449
3.1666666666666665,2.0434780637702525
1.538461440314755,1.979591979974295
2.4000000568661504,2.142857142857143
3.2399996476838515,2.8750000210734266
3.1666666666666665,1.8032784657228917
3.0,2.3333330835742383
1.6999999460520339,1.3305438481702567
2.6915890173158328,1.466666567807483
2.5925924180722846,3.7441855822090617
2.7999997593034793,1.2391304676324981
2.111111111111111,1.513513531095438
1.5156248880474505,2.4499998053709824
3.1351352270468973,2.661538193082837
1.6818181144777153,1.7191782280097931
2.200000094408947,1.7111113929582167
1.7659573890254334,5.837209041498914
3.3749999367797208,1.7699998871292542
1.6999999460520339,2.8571430773386544
3.875000047706992,2.3333333333333335
3.06976741541959,2.139999950762322
1.9090907605378005,1.2499999438041995
2.0,2.2499998388193148
1.6666666666666667,2.571428461330673
2.2972972676909,1.7834647469790479
1.2222222222222223,1.9999998400687704
1.5714285714285714,1.8707481712273097
3.518518455114894,4.339285471296253
1.897435929578686,1.8999997572341525
2.275000069902806,2.8928570258243904
4.183051021522888,1.585714203687435
4.828571231498809,2.461538373210859
2.712765869730782,2.142857142857143
3.369747915037448,1.3440859829072642
2.3599999753486727,2.111111111111111
3.461538421331856,1.5
2.0,1.7704915850211236
2.0,1.5106381540437772
2.2736843148662813,3.000000140246219
1.7407406982898577,1.1818181818181819
1.6470588825600205,2.0000001226090243
2.854545437826044,1.6666666049848984
1.5714285714285714,2.2500002950279696
4.878048248773324,2.3703704178319067
6.999998940307829,4.657895037372644
2.7499999566071587,1.1249999789265737
2.8124999247701155,1.5714285714285714
2.6060606646563067,3.8000001970028525
2.2222224886319633,5.477876121738856
1.8749999293175792,2.7560976365865013
4.0,1.597222243048485
1.8999998853605642,1.3125000316101396
2.73728795938073,1.477777740557621
1.2564102501402084,2.571428461330673
1.272727205849627,2.9883719602675316
1.3606557286435161,1.3999998921040677
2.8292685033227913,2.8888890005845593
2.434782465694771,4.328615962724126
1.0833333146014,2.0
2.2,3.023809831098785
2.9795919961080592,2.875000174930063
1.0344826761438528,3.2894739357329916
3.4,1.9166666859751018
3.3599998474121096,2.1571429334038403
1.25,4.924106873237038
1.8648648521861686,1.5106382287630722
1.3000000539479661,1.727272548932339
2.413043696278903,2.8181818181818183
2.8311684945914917,1.4661652639196743
1.8839285695913122,3.2
3.5471698660645634,1.7142857142857142
1.5555555555555556,1.6903765175582437
3.2,1.5217392732082413
4.0,3.374999845911622
2.0,3.9126209107394128
1.0,2.600000014216538
2.8333333333333335,1.9722222943590033
1.1538462256703736,2.50000009573704
2.3333333739686006,2.373134056239008
1.625,5.28571415456348
1.6363634803157967,1.6140350238237162
2.6250000632202792,2.9866671387231873
1.0909090686165424,1.8735630619539758
1.0909090686165424,2.4145299978862536
3.307692825039652,1.5714285714285714
3.125,2.0000002997109587
2.236363523006542,1.5999998381561016
1.7733334134155523,3.7428570241543437
2.393939605853464,1.8055554410826458
3.2430941616823556,2.1699998134451093
2.1111110944605023,2.011049793050169
3.1250003161013957,3.25531952453449
1.1538462256703736,1.454545343082712
1.7674418707806845,2.622641582991237
2.367347000278511,2.4999998476799523
1.8181819742296674,1.8799998566973026
2.6666666666666665,2.619718215243158
2.0,1.775510109855062
1.3333332584055992,4.710526641333187
3.2812498272170667,2.3333335830924655
1.0,1.6666667415944008
2.2727271516067185,2.222222155619797
1.1666666292027996,1.7142857142857142
1.8571428571428572,1.0
2.899999706379831,3.0000000904874113
2.0645160013179202,2.9090909360270976
2.375,4.083332849791278
3.0,2.3780485946520273
1.2666665048227683,1.1428571153326683
3.428571538669327,2.499999905756772
1.7142857142857142,2.0
1.5,1.888889055394977
2.545454347383734,2.276315693572736
2.5769231623156235,2.3695652285454787
2.7714287354822726,2.718750312287611
4.181817892015051,1.3461538955103152
2.2727275101731585,3.249999903890401
2.5277776533456495,1.7142857142857142
1.1818182598421016,1.375
2.5555552391940353,1.4666666307013558
2.172131185039212,1.0769230609621392
2.6666667614435844,4.415928705971617
3.7021274277749416,1.7777778110789955
2.1666666049848984,1.1785716516778635
1.8571428571428572,2.6857145040442902
2.099999838156102,1.7037036298746524
2.1612905604615182,2.162161994973106
3.2222224124330956,4.385714093306865
3.083332921427138,1.5909090600674272
2.428571538669327,2.0909090591373216
1.0833334269930008,2.571428461330673
2.1855668809354456,2.0000001348699246
1.1176469514876073,2.1509433382114893
1.680851118977123,2.3953487132077633
3.45714276761426,1.7105264088247214
2.638418140335105,2.345237986827874
1.5,4.444444332748774
2.5,4.448980397762352
2.3333335364267302,1.8000001673725605
6.656250523837339,1.6216216618330175
2.515151618902901,1.888889055394977
2.0,2.6470587492814133
2.0000002997109587,3.6
2.5000002528811165,3.2340425421340058
1.6923077561514432,3.8181818627669153
1.3076922119266914,3.285714600601971
2.0,1.6923076923076923
1.5555555029017136,4.2
1.9000001147324936,2.5294115593675963
3.7142857693346634,2.947368487254871
2.2499999578531473,1.4150943658384085
