bain_area_percentage_list
0.055744171142578125,0.06304168701171875,0.057765960693359375,0.058368682861328125,0.07802200317382812,0.05474853515625,0.06381607055664062,0.08604049682617188,0.06282806396484375,0.045368194580078125,0.06883621215820312,0.06362152099609375,0.05027008056640625,0.0652923583984375,0.0792694091796875,0.0371246337890625,0.060626983642578125,0.058319091796875,0.07122039794921875,0.056610107421875,0.08069610595703125,0.0707855224609375,0.054042816162109375,0.053615570068359375,0.05287933349609375,0.040462493896484375,0.05045318603515625,0.08393478393554688,0.06868362426757812,0.056819915771484375,0.06806564331054688,0.044879913330078125,0.044036865234375,0.04084014892578125,0.07214736938476562,0.0630645751953125,0.06894302368164062,0.06920623779296875,0.05841827392578125,0.06078338623046875,0.050384521484375,0.051300048828125,0.04187774658203125,0.04610443115234375,0.0650482177734375,0.0587005615234375,0.06333160400390625,0.05188751220703125,0.06846237182617188,0.054775238037109375,0.0499114990234375,0.06865692138671875,0.066925048828125,0.058589935302734375,0.049114227294921875,0.08042526245117188,0.058322906494140625,0.05730438232421875,0.05316925048828125,0.026439666748046875,0.049388885498046875,0.05475616455078125,0.06776046752929688,0.050445556640625,0.0514373779296875,0.07103729248046875,0.057605743408203125,0.07171630859375,0.08293914794921875,0.062896728515625,0.073211669921875,0.0695953369140625,0.070465087890625,0.06438064575195312,0.07126617431640625,0.06605911254882812,0.05435943603515625,0.056713104248046875,0.0731048583984375,0.06261062622070312,0.052875518798828125,0.06356430053710938,0.0664825439453125,0.06945037841796875,0.06781005859375,0.05110931396484375,0.0755462646484375,0.060810089111328125,0.03741455078125,0.06399917602539062,0.060848236083984375,0.0725860595703125,0.04941558837890625,0.0640411376953125,0.06315231323242188,0.054401397705078125,0.04529571533203125,0.055522918701171875,0.05478668212890625,0.06041717529296875,0.07690811157226562,0.061267852783203125,0.047779083251953125,0.07971572875976562,0.052364349365234375,0.0582427978515625,0.05092620849609375,0.0448760986328125,0.051410675048828125,0.05738067626953125,0.060245513916015625,0.0621337890625,0.049869537353515625,0.058383941650390625,0.06674957275390625,0.057445526123046875,0.075775146484375,0.046001434326171875,0.0635833740234375,0.07855606079101562,0.04785919189453125,0.051074981689453125,0.0462493896484375,0.04833221435546875,0.06673812866210938,0.0638275146484375,0.06026458740234375,0.069305419921875,0.03656005859375,0.0569305419921875,0.07906341552734375,0.09534454345703125,0.07221603393554688,0.065887451171875,0.056987762451171875,0.06066131591796875,0.047336578369140625,0.039134979248046875,0.041835784912109375,0.04534912109375,0.07017135620117188,0.057941436767578125,0.08014678955078125,0.066192626953125,0.060333251953125,0.04595184326171875,0.07220458984375,0.08496475219726562,0.06946563720703125,0.064300537109375,0.0609283447265625,0.06785202026367188,0.04169464111328125,0.0524749755859375,0.058734893798828125,0.035984039306640625,0.054164886474609375,0.0642242431640625,0.06890106201171875,0.07631301879882812,0.052539825439453125,0.04325103759765625,0.038356781005859375,0.07993316650390625,0.047679901123046875,0.06473159790039062,0.07466506958007812,0.06659698486328125,0.04230499267578125,0.049365997314453125,0.06577301025390625,0.05402374267578125,0.0562896728515625,0.07163238525390625,0.061859130859375,0.05560302734375,0.050262451171875,0.0420684814453125,0.055023193359375,0.046718597412109375,0.06836318969726562,0.06369781494140625,0.054363250732421875,0.05864715576171875,0.055278778076171875,0.06249237060546875,0.062774658203125,0.0517425537109375,0.06912612915039062,0.09794235229492188,0.08258438110351562,0.042591094970703125,0.0459747314453125,0.06084442138671875,0.06724929809570312,0.04436492919921875,0.053531646728515625,0.049945831298828125,0.068115234375,0.07155609130859375,0.06990814208984375,0.0657196044921875,0.06565093994140625,0.0715484619140625,0.053409576416015625,0.0742340087890625,0.07477951049804688,0.06969833374023438,0.069580078125,0.07120895385742188,0.0666351318359375,0.058826446533203125,0.066497802734375,0.0809173583984375,0.059436798095703125,0.06443405151367188,0.057125091552734375,0.0553741455078125,0.04578399658203125,0.037906646728515625,0.05747222900390625,0.06748199462890625,0.054630279541015625,0.05629730224609375,0.05187225341796875,0.08295440673828125,0.07596588134765625,0.07952117919921875,0.054729461669921875,0.08594894409179688,0.07514190673828125,0.061733245849609375,0.060787200927734375,0.08028030395507812,0.057147979736328125,0.07129287719726562,0.07646560668945312,0.07372665405273438,0.07272720336914062,0.07543182373046875,0.0746307373046875,0.07764816284179688,0.09832000732421875,0.07785415649414062,0.07262039184570312,0.0758056640625,0.0902099609375,0.08857345581054688,0.0633697509765625,0.0622406005859375,0.0929718017578125,0.078887939453125,0.06949996948242188,0.07108306884765625,0.08774185180664062,0.09315872192382812,0.06760406494140625,0.08884429931640625,0.08845138549804688,0.092681884765625,0.08159637451171875,0.07068252563476562,0.099945068359375,0.07831573486328125,0.061840057373046875,0.0683746337890625,0.06984710693359375,0.09509658813476562,0.07182693481445312,0.07394790649414062,0.12110137939453125,0.08098983764648438,0.07252120971679688,0.07195281982421875,0.09009933471679688,0.10919952392578125,0.09104156494140625,0.07620620727539062,0.09657669067382812,0.07581710815429688,0.0592803955078125,0.08185577392578125,0.08731842041015625,0.08821868896484375,0.04758453369140625,0.05849456787109375,0.09022140502929688,0.09585952758789062,0.06596755981445312,0.051242828369140625,0.08966445922851562,0.10525131225585938,0.084259033203125,0.07581710815429688,0.08273696899414062,0.060604095458984375,0.056682586669921875,0.06780242919921875,0.0787811279296875,0.0805511474609375,0.06740188598632812,0.057865142822265625,0.08288955688476562,0.08026123046875,0.07393264770507812,0.05364990234375,0.0823211669921875,0.08396530151367188,0.054351806640625,0.07913970947265625,0.08183670043945312,0.08246994018554688,0.077484130859375,0.09618759155273438,0.05780029296875,0.0731353759765625,0.06831741333007812,0.07394027709960938,0.0670623779296875,0.07188034057617188,0.043514251708984375,0.07007598876953125,0.07573318481445312,0.07288360595703125,0.054912567138671875,0.070953369140625,0.06860733032226562,0.07793426513671875,0.07376480102539062,0.06109619140625,0.06043243408203125,0.061676025390625,0.076446533203125,0.07379913330078125,0.07945632934570312,0.07009124755859375,0.055217742919921875,0.06669235229492188,0.0797882080078125,0.07015609741210938,0.062046051025390625,0.0806121826171875,0.0885772705078125,0.06226348876953125,0.07765579223632812,0.058635711669921875,0.07014846801757812,0.0740966796875,0.06915664672851562,0.0669403076171875,0.07592010498046875,0.06901168823242188,0.057037353515625,0.06490325927734375,0.09238433837890625,0.0860748291015625,0.07477951049804688,0.07371902465820312,0.0766448974609375,0.07226181030273438,0.056529998779296875,0.04817962646484375,0.0575103759765625,0.07088851928710938,0.07204818725585938,0.06085968017578125,0.06794357299804688,0.0828704833984375,0.08581161499023438,0.05248260498046875,0.07854461669921875,0.0755157470703125,0.07440567016601562,0.07816696166992188,0.07883071899414062,0.07689285278320312,0.07279586791992188,0.09612655639648438,0.06818389892578125,0.08879852294921875,0.07902145385742188,0.09075927734375,0.07103347778320312,0.07251358032226562,0.0447540283203125,0.044376373291015625,0.06480789184570312,0.07772064208984375,0.08006668090820312,0.07723236083984375,0.07981109619140625,0.07242584228515625,0.07904434204101562,0.08166122436523438,0.0893402099609375,0.09107208251953125,0.059543609619140625,0.08729934692382812,0.06401824951171875,0.07044601440429688,0.07922744750976562,0.07196044921875,0.08713912963867188,0.10927200317382812,0.06595611572265625,0.0789337158203125,0.07188796997070312,0.04816436767578125,0.09145736694335938,0.0999755859375,0.09118270874023438,0.06304931640625,0.06774139404296875,0.07738876342773438,0.07323837280273438,0.07892608642578125,0.07388687133789062,0.049091339111328125,0.09406280517578125,0.084259033203125,0.075897216796875,0.08939743041992188,0.07336044311523438,0.0580291748046875,0.0855712890625,0.08327484130859375,0.08855438232421875,0.06748199462890625,0.060821533203125,0.06987762451171875,0.074249267578125,0.09878158569335938,0.071044921875,0.05806732177734375,0.08019638061523438,0.08926773071289062,0.05401611328125,0.06655502319335938,0.0833892822265625,0.07913589477539062,0.06525421142578125,0.08438873291015625,0.09234237670898438,0.06900405883789062,0.05876922607421875,0.07545852661132812,0.07674026489257812,0.08855819702148438,0.057910919189453125,0.07003402709960938,0.07654190063476562,0.054538726806640625,0.06988143920898438,0.08395004272460938,0.0919036865234375,0.09106063842773438,0.06849288940429688,0.08626937866210938,0.07892990112304688,0.09125137329101562,0.0928192138671875,0.0782470703125,0.07409286499023438,0.08216476440429688,0.08964920043945312,0.09941482543945312,0.08567428588867188,0.10245513916015625,0.06273269653320312,0.07569503784179688,0.08526992797851562,0.09048843383789062,0.10062026977539062,0.08661651611328125,0.07184600830078125,0.08792877197265625,0.08228683471679688,0.08584976196289062,0.0795745849609375,0.09352493286132812,0.10010147094726562,0.06695556640625,0.06425857543945312,0.07715225219726562,0.08337783813476562,0.105224609375,0.1090087890625,0.09697723388671875,0.09093475341796875,0.07186508178710938,0.07126998901367188,0.08654022216796875,0.082855224609375,0.10258865356445312,0.10632705688476562,0.09099578857421875,0.12047576904296875,0.082672119140625,0.0672149658203125,0.08957290649414062,0.0870513916015625,0.0978851318359375,0.0798492431640625,0.09340667724609375,0.08610153198242188,0.07102203369140625,0.08664321899414062,0.08961105346679688,0.07639694213867188,0.08901596069335938,0.08705902099609375,0.07562255859375,0.088653564453125,0.10328292846679688,0.08803939819335938,0.07811355590820312,0.09034347534179688,0.09867095947265625,0.088836669921875,0.056026458740234375,0.09260940551757812,0.05225372314453125,0.08719635009765625,0.08929061889648438,0.09466552734375,0.07529449462890625,0.07982635498046875,0.060199737548828125,0.08671188354492188,0.097625732421875,0.08436965942382812,0.07643890380859375,0.08000564575195312,0.0860748291015625,0.0828399658203125,0.07751846313476562,0.06360626220703125,0.10094070434570312,0.09373092651367188,0.08032608032226562,0.061344146728515625,0.07406234741210938,0.08359909057617188,0.0708770751953125,0.08320236206054688,0.07638168334960938,0.08716583251953125,0.09531021118164062,0.08135604858398438,0.07207107543945312,0.08657073974609375,0.07341766357421875,0.06771087646484375,0.06428146362304688,0.08059310913085938,0.09562301635742188,0.080657958984375,0.06402587890625,0.06716156005859375,0.0630035400390625,0.060924530029296875,0.06995391845703125,0.048778533935546875,0.07211685180664062,0.07498931884765625,0.06549835205078125,0.05463409423828125,0.075897216796875,0.07555389404296875,0.09202194213867188,0.06628799438476562,0.07277679443359375,0.056064605712890625,0.07151031494140625,0.05321502685546875,0.07336807250976562,0.07227325439453125,0.07023239135742188,0.05068206787109375,0.06331634521484375,0.08291244506835938,0.07744979858398438,0.07388687133789062,0.07105636596679688,0.06911468505859375,0.07123184204101562,0.048370361328125,0.066192626953125,0.08570098876953125,0.06671524047851562,0.06463623046875,0.06964111328125,0.08673858642578125,0.06619644165039062,0.07064437866210938,0.0751495361328125,0.06878662109375,0.08022308349609375,0.07843399047851562,0.08385467529296875,0.079254150390625,0.07239151000976562,0.08257293701171875,0.091796875,0.07630538940429688,0.09329986572265625,0.08407211303710938,0.1038970947265625,0.10382843017578125,0.11513900756835938,0.09587860107421875,0.10097503662109375,0.10255050659179688,0.06875991821289062,0.09683990478515625,0.08610153198242188,0.11146926879882812,0.08731842041015625,0.0904388427734375,0.09178924560546875,0.08290863037109375,0.085968017578125,0.08179092407226562,0.09386062622070312,0.082366943359375,0.09064483642578125,0.09345626831054688,0.09431076049804688,0.11302566528320312,0.11788177490234375,0.09593963623046875,0.0727996826171875,0.09981918334960938,0.08047103881835938,0.10851669311523438,0.12563705444335938,0.10991287231445312,0.10492324829101562,0.07973480224609375,0.09230804443359375,0.0990142822265625,0.094482421875,0.12902069091796875,0.1253814697265625,0.08639907836914062,0.12286376953125,0.13106536865234375,0.12124252319335938,0.1062469482421875,0.09403610229492188,0.13286590576171875,0.11275863647460938,0.12451553344726562,0.11412429809570312,0.1252288818359375,0.13338470458984375,0.1338043212890625,0.11634445190429688,0.10918045043945312,0.09746932983398438,0.091705322265625,0.13165664672851562,0.12590789794921875,0.1108551025390625,0.11346817016601562,0.10737228393554688,0.12970733642578125,0.12686538696289062,0.09066390991210938,0.10566329956054688,0.10538101196289062,0.10106277465820312,0.10985183715820312,0.11107635498046875,0.14365386962890625,0.13306427001953125,0.12616729736328125,0.1000518798828125,0.10303878784179688,0.11465835571289062,0.11442184448242188,0.10903549194335938,0.11473846435546875,0.12614059448242188,0.11060714721679688,0.10171890258789062,0.07028961181640625,0.10084915161132812,0.056087493896484375,0.061733245849609375,0.0454559326171875,0.059299468994140625,0.0670166015625,0.0796356201171875,0.08488845825195312,0.07958984375,0.06958389282226562,0.06277084350585938,0.044658660888671875,0.059230804443359375,0.08306884765625,0.0492095947265625,0.059711456298828125,0.06690597534179688,0.082733154296875,0.058094024658203125,0.054759979248046875,0.07518386840820312,0.07065963745117188,0.057178497314453125,0.0671539306640625,0.05735015869140625,0.054119110107421875,0.05963134765625,0.09019851684570312,0.07418060302734375,0.043697357177734375,0.057445526123046875,0.062084197998046875,0.0717620849609375,0.07088088989257812,0.0885772705078125,0.07637405395507812,0.07012176513671875,0.06984329223632812,0.06980514526367188,0.065277099609375,0.039825439453125,0.10248184204101562,0.08995437622070312,0.10448837280273438,0.07741165161132812,0.104705810546875,0.09212875366210938,0.07602310180664062,0.07047271728515625,0.07493972778320312,0.0845794677734375,0.10306549072265625,0.0917816162109375,0.0803375244140625,0.07710647583007812,0.09524154663085938,0.11153030395507812,0.12469100952148438,0.12994003295898438,0.15063095092773438,0.16519927978515625,0.13006591796875,0.135009765625,0.15496444702148438,0.13434219360351562,0.14846038818359375,0.15442657470703125,0.1180572509765625,0.13238525390625,0.14495468139648438,0.160003662109375,0.14177703857421875,0.1279296875,0.11188125610351562,0.15453720092773438,0.164886474609375,0.15243911743164062,0.12337112426757812,0.12237930297851562,0.15250778198242188,0.11852645874023438,0.12198257446289062,0.09174346923828125,0.08719253540039062,0.07294845581054688,0.085540771484375,0.09424591064453125,0.1156768798828125,0.08578872680664062,0.09417724609375,0.11317825317382812,0.11785507202148438,0.15739822387695312,0.16683578491210938,0.16096878051757812,0.12703704833984375,0.12895965576171875,0.16106033325195312,0.12442779541015625,0.13085174560546875,0.08557891845703125,0.11870956420898438,0.10632705688476562,0.10335159301757812,0.10357284545898438,0.11510467529296875,0.12231063842773438,0.09647750854492188,0.11148834228515625,0.10584640502929688,0.11247634887695312,0.09741973876953125,0.1190185546875,0.115936279296875,0.11495208740234375,0.09644699096679688,0.10210418701171875,0.11193084716796875,0.08011245727539062,0.08739089965820312,0.08599472045898438,0.09964752197265625,0.086669921875,0.102630615234375,0.08199691772460938,0.09296798706054688,0.1019744873046875,0.10784912109375,0.08240127563476562,0.0969390869140625,0.09605026245117188,0.11849594116210938,0.11206817626953125,0.10923385620117188,0.0955657958984375,0.09503173828125,0.11214828491210938,0.1057281494140625,0.10390090942382812,0.1072235107421875,0.10884857177734375,0.10897445678710938,0.1170654296875,0.11976242065429688,0.10563278198242188,0.10879898071289062,0.11179733276367188,0.12824630737304688,0.1339111328125,0.132354736328125,0.1436614990234375,0.1124114990234375,0.11361312866210938,0.13191604614257812,0.10333251953125,0.11608505249023438,0.13219451904296875,0.10964202880859375,0.12828445434570312,0.12311553955078125,0.116729736328125,0.13028717041015625,0.123291015625,0.13286209106445312,0.123077392578125,0.1266632080078125,0.09759902954101562,0.12660980224609375,0.1121673583984375,0.08989334106445312,0.12863540649414062,0.13250732421875,0.13770675659179688,0.12531661987304688,0.11710739135742188,0.13439178466796875,0.1040191650390625,0.13300323486328125,0.11218643188476562,0.11639785766601562,0.133087158203125,0.1181488037109375,0.11476898193359375,0.10500717163085938,0.10196685791015625,0.12430953979492188,0.12363815307617188,0.12374496459960938,0.12466812133789062,0.1346588134765625,0.14762115478515625,0.1154632568359375,0.12148284912109375,0.12376785278320312,0.12482833862304688,0.12833023071289062,0.12921142578125,0.11714553833007812,0.11456298828125,0.11651992797851562,0.12969207763671875,0.11125564575195312,0.10366439819335938,0.10265350341796875,0.12598419189453125,0.11078262329101562,0.11618804931640625,0.12865447998046875,0.11917495727539062,0.13463211059570312,0.11818695068359375,0.1414031982421875,0.11123275756835938,0.11208724975585938,0.12097549438476562,0.09722900390625,0.097869873046875,0.09918594360351562,0.10225677490234375,0.11912155151367188,0.089324951171875,0.11741256713867188,0.10552597045898438,0.11330413818359375,0.11626434326171875,0.1235504150390625,0.1090545654296875,0.10641860961914062,0.12264251708984375,0.1197357177734375,0.10541534423828125,0.09391021728515625,0.112335205078125,0.11502838134765625,0.12899017333984375,0.11293411254882812,0.14848709106445312,0.15314483642578125,0.10378265380859375,0.11784744262695312,0.12177658081054688,0.10010147094726562,0.12575912475585938,0.116607666015625,0.11677169799804688,0.12272262573242188,0.08625030517578125,0.09679031372070312,0.113189697265625,0.11898422241210938,0.13753509521484375,0.10987091064453125,0.12762069702148438,0.12074661254882812,0.12502670288085938,0.11284255981445312,0.11936187744140625,0.11545562744140625,0.10683441162109375,0.10620498657226562,0.11633682250976562,0.1163177490234375,0.104217529296875,0.08986663818359375,0.12514114379882812,0.11314010620117188,0.12689208984375,0.12617111206054688,0.12174224853515625,0.10696029663085938,0.13282012939453125,0.11421585083007812,0.11688232421875,0.12205123901367188,0.0910186767578125,0.08140182495117188,0.13091278076171875,0.12738037109375,0.12485504150390625,0.12520980834960938,0.1075286865234375,0.12961578369140625,0.1361083984375,0.116546630859375,0.13288116455078125,0.12207412719726562,0.11562728881835938,0.10649871826171875,0.080474853515625,0.1196441650390625,0.11641311645507812,0.1190948486328125,0.138946533203125,0.11707305908203125,0.10000228881835938,0.1193695068359375,0.1143646240234375,0.11909866333007812,0.099609375,0.11736297607421875,0.13048934936523438,0.12054061889648438,0.1206512451171875,0.10972976684570312,0.11911392211914062,0.11522293090820312,0.09145355224609375,0.1078033447265625,0.12990188598632812,0.13322067260742188,0.10718917846679688,0.1110687255859375,0.10545730590820312,0.13135147094726562,0.12024307250976562,0.1139984130859375,0.13189315795898438,0.12205886840820312,0.121856689453125,0.11318588256835938,0.10021209716796875,0.08713912963867188,0.10464859008789062,0.11555862426757812,0.12421035766601562,0.12775421142578125,0.10999298095703125,0.11022186279296875,0.1237640380859375,0.12662124633789062,0.09727096557617188,0.11513519287109375,0.13876724243164062,0.12589645385742188,0.1172943115234375,0.11658096313476562,0.104278564453125,0.11175537109375,0.10718154907226562,0.11074447631835938,0.14780807495117188,0.11509323120117188,0.12498092651367188,0.10866546630859375,0.11650848388671875,0.11389923095703125,0.12755203247070312,0.10428237915039062,0.12981033325195312,0.12274551391601562,0.1320343017578125,0.12194061279296875,0.11723709106445312,0.1053466796875,0.13609695434570312,0.12584304809570312,0.116455078125,0.10300445556640625,0.1021575927734375,0.113067626953125,0.0935516357421875,0.08222579956054688,0.08537673950195312,0.09391403198242188,0.11405181884765625,0.11948394775390625,0.10025787353515625,0.13125991821289062,0.09581375122070312,0.08325576782226562,0.10387039184570312,0.09168624877929688,0.1129302978515625,0.10606002807617188,0.09375381469726562,0.10388565063476562,0.1063079833984375,0.11835479736328125,0.11481857299804688,0.10857772827148438,0.11359024047851562,0.09508895874023438,0.10379409790039062,0.10521316528320312,0.0836944580078125,0.10261154174804688,0.09972381591796875,0.10980987548828125,0.10179901123046875,0.11685943603515625,0.1051025390625,0.099822998046875,0.11243057250976562,0.11441421508789062,0.10136795043945312,0.09620285034179688,0.13505935668945312,0.11324691772460938,0.10642623901367188,0.09508132934570312,0.1104278564453125,0.11576080322265625,0.11846923828125,0.09808349609375,0.10644912719726562,0.11135482788085938,0.11416244506835938,0.10991287231445312,0.13652420043945312,0.13036727905273438,0.10906600952148438,0.1123809814453125,0.10675048828125,0.11968994140625,0.12516021728515625,0.10627365112304688,0.07729339599609375,0.09948348999023438,0.10651397705078125,0.1162567138671875,0.08639144897460938,0.1055908203125,0.125396728515625,0.10947799682617188,0.12796783447265625,0.1356048583984375,0.12213516235351562,0.1150665283203125,0.11890029907226562,0.09058761596679688,0.10573577880859375,0.1074371337890625,0.10279083251953125,0.1197357177734375,0.10803985595703125,0.09892654418945312,0.11403656005859375,0.12624740600585938,0.11153030395507812,0.10349273681640625,0.11209869384765625,0.10523605346679688,0.11129379272460938,0.11095046997070312,0.11405181884765625,0.122283935546875,0.1077728271484375,0.13543319702148438,0.11745834350585938,0.10465240478515625,0.1224822998046875,0.12304306030273438,0.1353302001953125,0.11627960205078125,0.11722946166992188,0.10579299926757812,0.12937164306640625,0.12543106079101562,0.100860595703125,0.10625457763671875,0.11231613159179688,0.11254501342773438,0.11163330078125,0.11429977416992188,0.12239837646484375,0.12099456787109375,0.098602294921875,0.09380722045898438,0.10499191284179688,0.10071945190429688,0.11041259765625,0.10725784301757812,0.15781784057617188,0.12125396728515625,0.104278564453125,0.12726593017578125,0.1468658447265625,0.1492767333984375,0.12985610961914062,0.11674118041992188,0.10849380493164062,0.10354232788085938,0.10340118408203125,0.12052154541015625,0.1226043701171875,0.11681747436523438,0.1510009765625,0.1254730224609375,0.10944747924804688,0.12263107299804688,0.13213729858398438,0.12097549438476562,0.12395095825195312,0.12503814697265625,0.12862396240234375,0.10272598266601562,0.11079788208007812,0.1311492919921875,0.12183761596679688,0.13929367065429688,0.12940216064453125,0.13323211669921875,0.11829757690429688,0.12262344360351562,0.12408447265625,0.12387466430664062,0.14384078979492188,0.1366119384765625,0.12395095825195312,0.13184738159179688,0.13097000122070312,0.13544082641601562,0.134613037109375,0.12241363525390625,0.1374359130859375,0.14348220825195312,0.11873245239257812,0.13906478881835938,0.1333160400390625,0.16726303100585938,0.16940689086914062,0.14361190795898438,0.1359100341796875,0.14146041870117188,0.15169143676757812,0.14413833618164062,0.13494491577148438,0.14729690551757812,0.1295318603515625,0.1200408935546875,0.12336349487304688,0.1201629638671875,0.13223648071289062,0.1239471435546875,0.12181854248046875,0.13880538940429688,0.13896560668945312,0.1244354248046875,0.12068939208984375,0.14652633666992188,0.1489715576171875,0.13552474975585938,0.13421630859375,0.16405868530273438,0.14355850219726562,0.13676071166992188,0.13100814819335938,0.10905838012695312,0.12621307373046875,0.13628768920898438,0.11043930053710938,0.10656356811523438,0.09297943115234375,0.09344863891601562,0.09914016723632812,0.10105514526367188,0.07407379150390625,0.08975982666015625,0.09158706665039062,0.10226821899414062,0.0990753173828125,0.09555816650390625,0.1049346923828125,0.10731124877929688,0.10041046142578125,0.08655166625976562,0.09907150268554688,0.0848541259765625,0.07028579711914062,0.0842132568359375,0.0880584716796875,0.07177352905273438,0.09324264526367188,0.10701370239257812,0.08267974853515625,0.09816360473632812,0.09809112548828125,0.087982177734375,0.09464645385742188,0.10675811767578125,0.12120437622070312,0.09955215454101562,0.1094512939453125,0.1061248779296875,0.1083984375,0.0951080322265625,0.09354400634765625,0.09778976440429688,0.09430694580078125,0.12018203735351562,0.10755157470703125,0.0940704345703125,0.0890960693359375,0.079742431640625,0.09207916259765625,0.0821380615234375,0.10982513427734375,0.09125900268554688,0.08715438842773438,0.10494613647460938,0.08663558959960938,0.09173965454101562,0.076324462890625,0.10258865356445312,0.10004425048828125,0.1165618896484375,0.1018524169921875,0.07854461669921875,0.08102798461914062,0.08737945556640625,0.102142333984375,0.08864212036132812,0.10604095458984375,0.09839248657226562,0.080810546875,0.08597946166992188,0.09447860717773438
mar_area_percentage_list
0.10784530639648438,0.10387420654296875,0.11074447631835938,0.11720657348632812,0.11150360107421875,0.10174942016601562,0.10485458374023438,0.10638427734375,0.09129714965820312,0.11527633666992188,0.11310958862304688,0.10300445556640625,0.11376571655273438,0.11468124389648438,0.1238861083984375,0.1014862060546875,0.1261444091796875,0.12645721435546875,0.0863037109375,0.12205123901367188,0.12694549560546875,0.11418914794921875,0.11135482788085938,0.11957550048828125,0.12901687622070312,0.12269210815429688,0.115478515625,0.10945510864257812,0.10108184814453125,0.09581375122070312,0.10399627685546875,0.12133407592773438,0.105499267578125,0.106842041015625,0.11280059814453125,0.11357879638671875,0.11692047119140625,0.10082244873046875,0.10430145263671875,0.12009048461914062,0.09494781494140625,0.10171890258789062,0.11400604248046875,0.10303497314453125,0.09494781494140625,0.10486984252929688,0.1092681884765625,0.11587905883789062,0.10059738159179688,0.1053009033203125,0.08823776245117188,0.0908355712890625,0.10089111328125,0.11161422729492188,0.08237457275390625,0.09937667846679688,0.10715103149414062,0.08087921142578125,0.10671615600585938,0.09282684326171875,0.11262893676757812,0.09468460083007812,0.1122894287109375,0.10407257080078125,0.1083526611328125,0.11095046997070312,0.1095733642578125,0.10538101196289062,0.0923614501953125,0.10271453857421875,0.11829376220703125,0.13404083251953125,0.11211776733398438,0.12879562377929688,0.13634490966796875,0.10924530029296875,0.10949325561523438,0.10000228881835938,0.12260818481445312,0.11306381225585938,0.11476516723632812,0.10706710815429688,0.11391830444335938,0.11505508422851562,0.10556411743164062,0.1102447509765625,0.10790252685546875,0.10324859619140625,0.12855148315429688,0.11803817749023438,0.12286758422851562,0.11562728881835938,0.12399673461914062,0.11130142211914062,0.11586380004882812,0.11088180541992188,0.12708282470703125,0.11716079711914062,0.12942123413085938,0.116058349609375,0.1185760498046875,0.11867523193359375,0.11095428466796875,0.13332748413085938,0.12331008911132812,0.13043212890625,0.1136932373046875,0.135498046875,0.1274261474609375,0.14722061157226562,0.10423660278320312,0.09926986694335938,0.11273956298828125,0.11120986938476562,0.12352371215820312,0.10878753662109375,0.12285232543945312,0.11038589477539062,0.1129608154296875,0.120452880859375,0.11025619506835938,0.14533615112304688,0.11844635009765625,0.12821197509765625,0.1240081787109375,0.12626266479492188,0.10924148559570312,0.13352203369140625,0.11106109619140625,0.11423492431640625,0.12520980834960938,0.14648056030273438,0.12383651733398438,0.13750839233398438,0.14934158325195312,0.140289306640625,0.14186859130859375,0.13684463500976562,0.1029052734375,0.12061691284179688,0.10646820068359375,0.13244247436523438,0.12664794921875,0.13575363159179688,0.14202499389648438,0.12495040893554688,0.13206863403320312,0.1223602294921875,0.12144851684570312,0.12128067016601562,0.11310577392578125,0.11973953247070312,0.09592437744140625,0.10188674926757812,0.1298675537109375,0.1113739013671875,0.13008880615234375,0.12180328369140625,0.1290130615234375,0.12044143676757812,0.12913894653320312,0.15291595458984375,0.1394195556640625,0.11226272583007812,0.12806320190429688,0.14354324340820312,0.13306427001953125,0.13841629028320312,0.12665939331054688,0.13689804077148438,0.12877273559570312,0.13613510131835938,0.10352325439453125,0.12393569946289062,0.11507415771484375,0.12156295776367188,0.103973388671875,0.11427688598632812,0.11845016479492188,0.11942672729492188,0.12537384033203125,0.12903594970703125,0.13410186767578125,0.13141632080078125,0.1377105712890625,0.13153457641601562,0.14681625366210938,0.13940811157226562,0.13572311401367188,0.14478302001953125,0.12724685668945312,0.15259552001953125,0.14645004272460938,0.1409759521484375,0.14123916625976562,0.1472625732421875,0.15540313720703125,0.14988327026367188,0.13642501831054688,0.16128921508789062,0.14586257934570312,0.12666702270507812,0.1340179443359375,0.13264846801757812,0.13873291015625,0.13940811157226562,0.1347503662109375,0.13702011108398438,0.12826156616210938,0.11063385009765625,0.12247848510742188,0.14304351806640625,0.139892578125,0.13219833374023438,0.14337539672851562,0.12873458862304688,0.13085556030273438,0.1374053955078125,0.14074325561523438,0.13944244384765625,0.12528610229492188,0.12073516845703125,0.13250732421875,0.11649322509765625,0.15123748779296875,0.14945602416992188,0.14551544189453125,0.13327407836914062,0.13713455200195312,0.1386260986328125,0.13911819458007812,0.12801742553710938,0.11727523803710938,0.13720703125,0.12898635864257812,0.12896347045898438,0.1249542236328125,0.15252304077148438,0.12641143798828125,0.13486480712890625,0.15821456909179688,0.13322067260742188,0.1362762451171875,0.1466827392578125,0.13600921630859375,0.13736724853515625,0.13597488403320312,0.13512420654296875,0.1379547119140625,0.12709426879882812,0.13680267333984375,0.14484405517578125,0.1160888671875,0.11993789672851562,0.12518692016601562,0.13304901123046875,0.12479400634765625,0.13702011108398438,0.13257598876953125,0.13529205322265625,0.13321304321289062
bainite_k_list
